,year,title,author,abstract,link,pdf,name
2066,2016,Bounded Off-Policy Evaluation with Missing Data for Course Recommendation and Curriculum Design,"William Hoiles,         Mihaela Schaar","Successfully recommending personalized course schedules is a difficult problem given the diversity of students knowledge, learning behaviour, and goals. This paper presents personalized course recommendation and curriculum design algorithms that exploit logged student data. The algorithms are based on the regression estimator for contextual multi-armed bandits with a penalized variance term. Guarantees on the predictive performance of the algorithms are provided using empirical Bernstein bounds. We also provide guidelines for including expert domain knowledge into the recommendations. Using undergraduate engineering logged data from a post-secondary institution we illustrate the performance of these algorithms.",http://proceedings.mlr.press/v48/hoiles16.html,http://proceedings.mlr.press/v48/hoiles16.pdf,ICML
2067,2016,Mixing Rates for the Alternating Gibbs Sampler over Restricted Boltzmann Machines and Friends,Christopher Tosh,"Alternating Gibbs sampling is a modification of classical Gibbs sampling where several variables are simultaneously sampled from their joint conditional distribution. In this work, we investigate the mixing rate of alternating Gibbs sampling with a particular emphasis on Restricted Boltzmann Machines (RBMs) and variants.",http://proceedings.mlr.press/v48/tosh16.html,http://proceedings.mlr.press/v48/tosh16.pdf,ICML
2068,2016,Recovery guarantee of weighted low-rank approximation via alternating minimization,"Yuanzhi Li,         Yingyu Liang,         Andrej Risteski","Many applications require recovering a ground truth low-rank matrix from noisy observations of the entries, which in practice is typically formulated as a weighted low-rank approximation problem and solved by non-convex optimization heuristics such as alternating minimization. In this paper, we provide provable recovery guarantee of weighted low-rank via a simple alternating minimization algorithm. In particular, for a natural class of matrices and weights and without any assumption on the noise, we bound the spectral norm of the difference between the recovered matrix and the ground truth, by the spectral norm of the weighted noise plus an additive error term that decreases exponentially with the number of rounds of alternating minimization, from either initialization by SVD or, more importantly, random initialization. These provide the first theoretical results for weighted low-rank approximation via alternating minimization with non-binary deterministic weights, significantly generalizing those for matrix completion, the special case with binary weights, since our assumptions are similar or weaker than those made in existing works. Furthermore, this is achieved by a very simple algorithm that improves the vanilla alternating minimization with a simple clipping step.",http://proceedings.mlr.press/v48/lii16.html,http://proceedings.mlr.press/v48/lii16.pdf,ICML
2069,2016,Stratified Sampling Meets Machine Learning,"Edo Liberty,         Kevin Lang,         Konstantin Shmakov","This paper solves a specialized regression problem to obtain sampling probabilities for records in databases. The goal is to sample a small set of records over which evaluating aggregate queries can be done both efficiently and accurately. We provide a principled and provable solution for this problem; it is parameterless and requires no data insights. Unlike standard regression problems, the loss is inversely proportional to the regressed-to values. Moreover, a cost zero solution always exists and can only be excluded by hard budget constraints. A unique form of regularization is also needed. We provide an efficient and simple regularized Empirical Risk Minimization (ERM) algorithm along with a theoretical generalization result. Our extensive experimental results significantly improve over both uniform sampling and standard stratified sampling which are de-facto the industry standards.",http://proceedings.mlr.press/v48/liberty16.html,http://proceedings.mlr.press/v48/liberty16.pdf,ICML
2070,2016,Evasion and Hardening of Tree Ensemble Classifiers,"Alex Kantchelian,         J. D. Tygar,         Anthony Joseph","Classifier evasion consists in finding for a given instance x the “nearest” instance x’ such that the classifier predictions of x and x’ are different. We present two novel algorithms for systematically computing evasions for tree ensembles such as boosted trees and random forests. Our first algorithm uses a Mixed Integer Linear Program solver and finds the optimal evading instance under an expressive set of constraints. Our second algorithm trades off optimality for speed by using symbolic prediction, a novel algorithm for fast finite differences on tree ensembles. On a digit recognition task, we demonstrate that both gradient boosted trees and random forests are extremely susceptible to evasions. Finally, we harden a boosted tree model without loss of predictive accuracy by augmenting the training set of each boosting round with evading instances, a technique we call adversarial boosting.",http://proceedings.mlr.press/v48/kantchelian16.html,http://proceedings.mlr.press/v48/kantchelian16.pdf,ICML
2071,2016,Efficient Learning with a Family of Nonconvex Regularizers by Redistributing Nonconvexity,"Quanming Yao,         James Kwok","The use of convex regularizers allow for easy optimization, though they often produce biased estimation and inferior prediction performance. Recently, nonconvex regularizers have attracted a lot of attention and outperformed convex ones. However, the resultant optimization problem is much harder. In this paper, for a large class of nonconvex regularizers, we propose to move the nonconvexity from the regularizer to the loss. The nonconvex regularizer is then transformed to a familiar convex regularizer, while the resultant loss function can still be guaranteed to be smooth. Learning with the convexified regularizer can be performed by existing efficient algorithms originally designed for convex regularizers (such as the standard proximal algorithm and Frank-Wolfe algorithm). Moreover, it can be shown that critical points of the transformed problem are also critical points of the original problem. Extensive experiments on a number of nonconvex regularization problems show that the proposed procedure is much faster than the state-of-the-art nonconvex solvers.",http://proceedings.mlr.press/v48/yao16.html,http://proceedings.mlr.press/v48/yao16.pdf,ICML
2072,2016,Cumulative Prospect Theory Meets Reinforcement Learning: Prediction and Control,"Prashanth L.A.,         Cheng Jie,         Michael Fu,         Steve Marcus,         Csaba Szepesvari","Cumulative prospect theory (CPT) is known to model human decisions well, with substantial empirical evidence supporting this claim. CPT works by distorting probabilities and is more general than the classic expected utility and coherent risk measures. We bring this idea to a risk-sensitive reinforcement learning (RL) setting and design algorithms for both estimation and control. The RL setting presents two particular challenges when CPT is applied: estimating the CPT objective requires estimations of the entire distribution of the value function and finding a randomized optimal policy. The estimation scheme that we propose uses the empirical distribution to estimate the CPT-value of a random variable. We then use this scheme in the inner loop of a CPT-value optimization procedure that is based on the well-known simulation optimization idea of simultaneous perturbation stochastic approximation (SPSA). We provide theoretical convergence guarantees for all the proposed algorithms and also empirically demonstrate the usefulness of our algorithms.",http://proceedings.mlr.press/v48/la16.html,http://proceedings.mlr.press/v48/la16.pdf,ICML
2073,2016,Quadratic Optimization with Orthogonality Constraints: Explicit Lojasiewicz Exponent and Linear Convergence of Line-Search Methods,"Huikang Liu,         Weijie Wu,         Anthony Man-Cho So","A fundamental class of matrix optimization problems that arise in many areas of science and engineering is that of quadratic optimization with orthogonality constraints. Such problems can be solved using line-search methods on the Stiefel manifold, which are known to converge globally under mild conditions. To determine the convergence rates of these methods, we give an explicit estimate of the exponent in a Lojasiewicz inequality for the (non-convex) set of critical points of the aforementioned class of problems. This not only allows us to establish the linear convergence of a large class of line-search methods but also answers an important and intriguing problem in mathematical analysis and numerical optimization. A key step in our proof is to establish a local error bound for the set of critical points, which may be of independent interest.",http://proceedings.mlr.press/v48/liue16.html,http://proceedings.mlr.press/v48/liue16.pdf,ICML
2074,2016,DR-ABC: Approximate Bayesian Computation with Kernel-Based Distribution Regression,"Jovana Mitrovic,         Dino Sejdinovic,         Yee-Whye Teh","Performing exact posterior inference in complex generative models is often difficult or impossible due to an expensive to evaluate or intractable likelihood function. Approximate Bayesian computation (ABC) is an inference framework that constructs an approximation to the true likelihood based on the similarity between the observed and simulated data as measured by a predefined set of summary statistics. Although the choice of informative problem-specific summary statistics crucially influences the quality of the likelihood approximation and hence also the quality of the posterior sample in ABC, there are only few principled general-purpose approaches to the selection or construction of such summary statistics. In this paper, we develop a novel framework for solving this problem. We model the functional relationship between the data and the optimal choice (with respect to a loss function) of summary statistics using kernel-based distribution regression. Furthermore, we extend our approach to incorporate kernel-based regression from conditional distributions, thus appropriately taking into account the specific structure of the posited generative model. We show that our approach can be implemented in a computationally and statistically efficient way using the random Fourier features framework for large-scale kernel learning. In addition to that, our framework outperforms related methods by a large margin on toy and real-world data, including hierarchical and time series models.",http://proceedings.mlr.press/v48/mitrovic16.html,http://proceedings.mlr.press/v48/mitrovic16.pdf,ICML
2075,2016,Learning Population-Level Diffusions with Generative RNNs,"Tatsunori Hashimoto,         David Gifford,         Tommi Jaakkola","We estimate stochastic processes that govern the dynamics of evolving populations such as cell differentiation. The problem is challenging since longitudinal trajectory measurements of individuals in a population are rarely available due to experimental cost and/or privacy. We show that cross-sectional samples from an evolving population suffice for recovery within a class of processes even if samples are available only at a few distinct time points. We provide a stratified analysis of recoverability conditions, and establish that reversibility is sufficient for recoverability. For estimation, we derive a natural loss and regularization, and parameterize the processes as diffusive recurrent neural networks. We demonstrate the approach in the context of uncovering complex cellular dynamics known as the ‘epigenetic landscape’ from existing biological assays.",http://proceedings.mlr.press/v48/hashimoto16.html,http://proceedings.mlr.press/v48/hashimoto16.pdf,ICML
2076,2016,Network Morphism,"Tao Wei,         Changhu Wang,         Yong Rui,         Chang Wen Chen","We present a systematic study on how to morph a well-trained neural network to a new one so that its network function can be completely preserved. We define this as network morphism in this research. After morphing a parent network, the child network is expected to inherit the knowledge from its parent network and also has the potential to continue growing into a more powerful one with much shortened training time. The first requirement for this network morphism is its ability to handle diverse morphing types of networks, including changes of depth, width, kernel size, and even subnet. To meet this requirement, we first introduce the network morphism equations, and then develop novel morphing algorithms for all these morphing types for both classic and convolutional neural networks. The second requirement is its ability to deal with non-linearity in a network. We propose a family of parametric-activation functions to facilitate the morphing of any continuous non-linear activation neurons. Experimental results on benchmark datasets and typical neural networks demonstrate the effectiveness of the proposed network morphism scheme.",http://proceedings.mlr.press/v48/wei16.html,http://proceedings.mlr.press/v48/wei16.pdf,ICML
2077,2016,Domain Adaptation with Conditional Transferable Components,"Mingming Gong,         Kun Zhang,         Tongliang Liu,         Dacheng Tao,         Clark Glymour,         Bernhard Schölkopf","Domain adaptation arises in supervised learning when the training (source domain) and test (target domain) data have different distributions. Let X and Y denote the features and target, respectively, previous work on domain adaptation considers the covariate shift situation where the distribution of the features P(X) changes across domains while the conditional distribution P(Y|X) stays the same. To reduce domain discrepancy, recent methods try to find invariant components \mathcalT(X) that have similar P(\mathcalT(X)) by explicitly minimizing a distribution discrepancy measure. However, it is not clear if P(Y|\mathcalT(X)) in different domains is also similar when P(Y|X) changes. Furthermore, transferable components do not necessarily have to be invariant. If the change in some components is identifiable, we can make use of such components for prediction in the target domain. In this paper, we focus on the case where P(X|Y) and P(Y) both change in a causal system in which Y is the cause for X. Under appropriate assumptions, we aim to extract conditional transferable components whose conditional distribution P(\mathcalT(X)|Y) is invariant after proper location-scale (LS) transformations, and identify how P(Y) changes between domains simultaneously. We provide theoretical analysis and empirical evaluation on both synthetic and real-world data to show the effectiveness of our method.",http://proceedings.mlr.press/v48/gong16.html,http://proceedings.mlr.press/v48/gong16.pdf,ICML
2078,2016,Estimating Accuracy from Unlabeled Data: A Bayesian Approach,"Emmanouil Antonios Platanios,         Avinava Dubey,         Tom Mitchell","We consider the question of how unlabeled data can be used to estimate the true accuracy of learned classifiers, and the related question of how outputs from several classifiers performing the same task can be combined based on their estimated accuracies. To answer these questions, we first present a simple graphical model that performs well in practice. We then provide two nonparametric extensions to it that improve its performance. Experiments on two real-world data sets produce accuracy estimates within a few percent of the true accuracy, using solely unlabeled data. Our models also outperform existing state-of-the-art solutions in both estimating accuracies, and combining multiple classifier outputs.",http://proceedings.mlr.press/v48/platanios16.html,http://proceedings.mlr.press/v48/platanios16.pdf,ICML
2079,2016,Pricing a Low-regret Seller,"Hoda Heidari,         Mohammad Mahdian,         Umar Syed,         Sergei Vassilvitskii,         Sadra Yazdanbod","As the number of ad exchanges has grown, publishers have turned to low regret learning algorithms to decide which exchange offers the best price for their inventory. This in turn opens the following question for the exchange: how to set prices to attract as many sellers as possible and maximize revenue. In this work we formulate this precisely as a learning problem, and present algorithms showing that by simply knowing that the counterparty is using a low regret algorithm is enough for the exchange to have its own low regret learning algorithm to find the optimal price.",http://proceedings.mlr.press/v48/heidari16.html,http://proceedings.mlr.press/v48/heidari16.pdf,ICML
2080,2016,Fast k-Nearest Neighbour Search via Dynamic Continuous Indexing,"Ke Li,         Jitendra Malik","Existing methods for retrieving k-nearest neighbours suffer from the curse of dimensionality. We argue this is caused in part by inherent deficiencies of space partitioning, which is the underlying strategy used by most existing methods. We devise a new strategy that avoids partitioning the vector space and present a novel randomized algorithm that runs in time linear in dimensionality of the space and sub-linear in the intrinsic dimensionality and the size of the dataset and takes space constant in dimensionality of the space and linear in the size of the dataset. The proposed algorithm allows fine-grained control over accuracy and speed on a per-query basis, automatically adapts to variations in data density, supports dynamic updates to the dataset and is easy-to-implement. We show appealing theoretical properties and demonstrate empirically that the proposed algorithm outperforms locality-sensitivity hashing (LSH) in terms of approximation quality, speed and space efficiency.",http://proceedings.mlr.press/v48/lic16.html,http://proceedings.mlr.press/v48/lic16.pdf,ICML
2081,2016,The Sum-Product Theorem: A Foundation for Learning Tractable Models,"Abram Friesen,         Pedro Domingos","Inference in expressive probabilistic models is generally intractable, which makes them difficult to learn and limits their applicability. Sum-product networks are a class of deep models where, surprisingly, inference remains tractable even when an arbitrary number of hidden layers are present. In this paper, we generalize this result to a much broader set of learning problems: all those where inference consists of summing a function over a semiring. This includes satisfiability, constraint satisfaction, optimization, integration, and others. In any semiring, for summation to be tractable it suffices that the factors of every product have disjoint scopes. This unifies and extends many previous results in the literature. Enforcing this condition at learning time thus ensures that the learned models are tractable. We illustrate the power and generality of this approach by applying it to a new type of structured prediction problem: learning a nonconvex function that can be globally optimized in polynomial time. We show empirically that this greatly outperforms the standard approach of learning without regard to the cost of optimization.",http://proceedings.mlr.press/v48/friesen16.html,http://proceedings.mlr.press/v48/friesen16.pdf,ICML
2082,2016,A ranking approach to global optimization,"Cedric Malherbe,         Emile Contal,         Nicolas Vayatis","We consider the problem of maximizing an unknown function f over a compact and convex set using as few observations f(x) as possible. We observe that the optimization of the function f essentially relies on learning the induced bipartite ranking rule of f. Based on this idea, we relate global optimization to bipartite ranking which allows to address problems with high dimensional input space, as well as cases of functions with weak regularity properties. The paper introduces novel meta-algorithms for global optimization which rely on the choice of any bipartite ranking method. Theoretical properties are provided as well as convergence guarantees and equivalences between various optimization methods are obtained as a by-product. Eventually, numerical evidence is given to show that the main algorithm of the paper which adapts empirically to the underlying ranking structure essentially outperforms existing state-of-the-art global optimization algorithms in typical benchmarks.",http://proceedings.mlr.press/v48/malherbe16.html,http://proceedings.mlr.press/v48/malherbe16.pdf,ICML
2083,2016,Estimating Maximum Expected Value through Gaussian Approximation,"Carlo D’Eramo,         Marcello Restelli,         Alessandro Nuara","This paper is about the estimation of the maximum expected value of a set of independent random variables. The performance of several learning algorithms (e.g., Q-learning) is affected by the accuracy of such estimation. Unfortunately, no unbiased estimator exists. The usual approach of taking the maximum of the sample means leads to large overestimates that may significantly harm the performance of the learning algorithm. Recent works have shown that the cross validation estimator—which is negatively biased—outperforms the maximum estimator in many sequential decision-making scenarios. On the other hand, the relative performance of the two estimators is highly problem-dependent. In this paper, we propose a new estimator for the maximum expected value, based on a weighted average of the sample means, where the weights are computed using Gaussian approximations for the distributions of the sample means. We compare the proposed estimator with the other state-of-the-art methods both theoretically, by deriving upper bounds to the bias and the variance of the estimator, and empirically, by testing the performance on different sequential learning problems.",http://proceedings.mlr.press/v48/deramo16.html,http://proceedings.mlr.press/v48/deramo16.pdf,ICML
2084,2016,Complex Embeddings for Simple Link Prediction,"Théo Trouillon,         Johannes Welbl,         Sebastian Riedel,         Eric Gaussier,         Guillaume Bouchard","In statistical relational learning, the link prediction problem is key to automatically understand the structure of large knowledge bases. As in previous studies, we propose to solve this problem through latent factorization. However, here we make use of complex valued embeddings. The composition of complex embeddings can handle a large variety of binary relations, among them symmetric and antisymmetric relations. Compared to state-of-the-art models such as Neural Tensor Network and Holographic Embeddings, our approach based on complex embeddings is arguably simpler, as it only uses the Hermitian dot product, the complex counterpart of the standard dot product between real vectors. Our approach is scalable to large datasets as it remains linear in both space and time, while consistently outperforming alternative approaches on standard link prediction benchmarks.",http://proceedings.mlr.press/v48/trouillon16.html,http://proceedings.mlr.press/v48/trouillon16.pdf,ICML
2085,2016,Learning and Inference via Maximum Inner Product Search,"Stephen Mussmann,         Stefano Ermon","A large class of commonly used probabilistic models known as log-linear models are defined up to a normalization constant.Typical learning algorithms for such models require solving a sequence of probabilistic inference queries. These inferences are typically intractable, and are a major bottleneck for learning models with large output spaces. In this paper, we provide a new approach for amortizing the cost of a sequence of related inference queries, such as the ones arising during learning. Our technique relies on a surprising connection with algorithms developed in the past two decades for similarity search in large data bases. Our approach achieves improved running times with provable approximation guarantees. We show that it performs well both on synthetic data and neural language models with large output spaces.",http://proceedings.mlr.press/v48/mussmann16.html,http://proceedings.mlr.press/v48/mussmann16.pdf,ICML
2086,2016,Estimation from Indirect Supervision with Linear Moments,"Aditi Raghunathan,         Roy Frostig,         John Duchi,         Percy Liang","In structured prediction problems where we have indirect supervision of the output, maximum marginal likelihood faces two computational obstacles: non-convexity of the objective and intractability of even a single gradient computation. In this paper, we bypass both obstacles for a class of what we call linear indirectly-supervised problems. Our approach is simple: we solve a linear system to estimate sufficient statistics of the model, which we then use to estimate parameters via convex optimization. We analyze the statistical properties of our approach and show empirically that it is effective in two settings: learning with local privacy constraints and learning from low-cost count-based annotations.",http://proceedings.mlr.press/v48/raghunathan16.html,http://proceedings.mlr.press/v48/raghunathan16.pdf,ICML
2087,2016,The Teaching Dimension of Linear Learners,"Ji Liu,         Xiaojin Zhu,         Hrag Ohannessian","Teaching dimension is a learning theoretic quantity that specifies the minimum training set size to teach a target model to a learner. Previous studies on teaching dimension focused on version-space learners which maintain all hypotheses consistent with the training data, and cannot be applied to modern machine learners which select a specific hypothesis via optimization. This paper presents the first known teaching dimension for ridge regression, support vector machines, and logistic regression. We also exhibit optimal training sets that match these teaching dimensions. Our approach generalizes to other linear learners.",http://proceedings.mlr.press/v48/liua16.html,http://proceedings.mlr.press/v48/liua16.pdf,ICML
2088,2016,Ask Me Anything: Dynamic Memory Networks for Natural Language Processing,"Ankit Kumar,         Ozan Irsoy,         Peter Ondruska,         Mohit Iyyer,         James Bradbury,         Ishaan Gulrajani,         Victor Zhong,         Romain Paulus,         Richard Socher","Most tasks in natural language processing can be cast into question answering (QA) problems over language input. We introduce the dynamic memory network (DMN), a neural network architecture which processes input sequences and questions, forms episodic memories, and generates relevant answers. Questions trigger an iterative attention process which allows the model to condition its attention on the inputs and the result of previous iterations. These results are then reasoned over in a hierarchical recurrent sequence model to generate answers. The DMN can be trained end-to-end and obtains state-of-the-art results on several types of tasks and datasets: question answering (Facebook’s bAbI dataset), text classification for sentiment analysis (Stanford Sentiment Treebank) and sequence modeling for part-of-speech tagging (WSJ-PTB). The training for these different tasks relies exclusively on trained word vector representations and input-question-answer triplets.",http://proceedings.mlr.press/v48/kumar16.html,http://proceedings.mlr.press/v48/kumar16.pdf,ICML
2089,2016,Revisiting Semi-Supervised Learning with Graph Embeddings,"Zhilin Yang,         William Cohen,         Ruslan Salakhudinov","We present a semi-supervised learning framework based on graph embeddings. Given a graph between instances, we train an embedding for each instance to jointly predict the class label and the neighborhood context in the graph. We develop both transductive and inductive variants of our method. In the transductive variant of our method, the class labels are determined by both the learned embeddings and input feature vectors, while in the inductive variant, the embeddings are defined as a parametric function of the feature vectors, so predictions can be made on instances not seen during training. On a large and diverse set of benchmark tasks, including text classification, distantly supervised entity extraction, and entity classification, we show improved performance over many of the existing models.",http://proceedings.mlr.press/v48/yanga16.html,http://proceedings.mlr.press/v48/yanga16.pdf,ICML
2090,2016,Additive Approximations in High Dimensional Nonparametric Regression via the SALSA,"Kirthevasan Kandasamy,         Yaoliang Yu","High dimensional nonparametric regression is an inherently difficult problem with known lower bounds depending exponentially in dimension. A popular strategy to alleviate this curse of dimensionality has been to use additive models of \emphfirst order, which model the regression function as a sum of independent functions on each dimension. Though useful in controlling the variance of the estimate, such models are often too restrictive in practical settings. Between non-additive models which often have large variance and first order additive models which have large bias, there has been little work to exploit the trade-off in the middle via additive models of intermediate order. In this work, we propose salsa, which bridges this gap by allowing interactions between variables, but controls model capacity by limiting the order of interactions. salsas minimises the residual sum of squares with squared RKHS norm penalties. Algorithmically, it can be viewed as Kernel Ridge Regression with an additive kernel. When the regression function is additive, the excess risk is only polynomial in dimension. Using the Girard-Newton formulae, we efficiently sum over a combinatorial number of terms in the additive expansion. Via a comparison on 15 real datasets, we show that our method is competitive against 21 other alternatives.",http://proceedings.mlr.press/v48/kandasamy16.html,http://proceedings.mlr.press/v48/kandasamy16.pdf,ICML
2091,2016,Differentially Private Chi-Squared Hypothesis Testing: Goodness of Fit and Independence Testing,"Marco Gaboardi,         Hyun Lim,         Ryan Rogers,         Salil Vadhan","Hypothesis testing is a useful statistical tool in determining whether a given model should be rejected based on a sample from the population. Sample data may contain sensitive information about individuals, such as medical information. Thus it is important to design statistical tests that guarantee the privacy of subjects in the data. In this work, we study hypothesis testing subject to differential privacy, specifically chi-squared tests for goodness of fit for multinomial data and independence between two categorical variables.",http://proceedings.mlr.press/v48/rogers16.html,http://proceedings.mlr.press/v48/rogers16.pdf,ICML
2092,2016,A Neural Autoregressive Approach to Collaborative Filtering,"Yin Zheng,         Bangsheng Tang,         Wenkui Ding,         Hanning Zhou","This paper proposes CF-NADE, a neural autoregressive architecture for collaborative filtering (CF) tasks, which is inspired by the Restricted Boltzmann Machine (RBM) based CF model and the Neural Autoregressive Distribution Estimator (NADE). We first describe the basic CF-NADE model for CF tasks. Then we propose to improve the model by sharing parameters between different ratings. A factored version of CF-NADE is also proposed for better scalability. Furthermore, we take the ordinal nature of the preferences into consideration and propose an ordinal cost to optimize CF-NADE, which shows superior performance. Finally, CF-NADE can be extended to a deep model, with only moderately increased computational complexity. Experimental results show that CF-NADE with a single hidden layer beats all previous state-of-the-art methods on MovieLens 1M, MovieLens 10M, and Netflix datasets, and adding more hidden layers can further improve the performance.",http://proceedings.mlr.press/v48/zheng16.html,http://proceedings.mlr.press/v48/zheng16.pdf,ICML
2093,2016,Recommendations as Treatments: Debiasing Learning and Evaluation,"Tobias Schnabel,         Adith Swaminathan,         Ashudeep Singh,         Navin Chandak,         Thorsten Joachims","Most data for evaluating and training recommender systems is subject to selection biases, either through self-selection by the users or through the actions of the recommendation system itself. In this paper, we provide a principled approach to handle selection biases by adapting models and estimation techniques from causal inference. The approach leads to unbiased performance estimators despite biased data, and to a matrix factorization method that provides substantially improved prediction performance on real-world data. We theoretically and empirically characterize the robustness of the approach, and find that it is highly practical and scalable.",http://proceedings.mlr.press/v48/schnabel16.html,http://proceedings.mlr.press/v48/schnabel16.pdf,ICML
2094,2016,BISTRO: An Efficient Relaxation-Based Method for Contextual Bandits,"Alexander Rakhlin,         Karthik Sridharan","We present efficient algorithms for the problem of contextual bandits with i.i.d. covariates, an arbitrary sequence of rewards, and an arbitrary class of policies. Our algorithm BISTRO requires d calls to the empirical risk minimization (ERM) oracle per round, where d is the number of actions. The method uses unlabeled data to make the problem computationally simple. When the ERM problem itself is computationally hard, we extend the approach by employing multiplicative approximation algorithms for the ERM. The integrality gap of the relaxation only enters in the regret bound rather than the benchmark. Finally, we show that the adversarial version of the contextual bandit problem is learnable (and efficient) whenever the full-information supervised online learning problem has a non-trivial regret bound (and efficient).",http://proceedings.mlr.press/v48/rakhlin16.html,http://proceedings.mlr.press/v48/rakhlin16.pdf,ICML
2095,2016,Convergence of Stochastic Gradient Descent for PCA,Ohad Shamir,"We consider the problem of principal component analysis (PCA) in a streaming stochastic setting, where our goal is to find a direction of approximate maximal variance, based on a stream of i.i.d. data points in R^d. A simple and computationally cheap algorithm for this is stochastic gradient descent (SGD), which incrementally updates its estimate based on each new data point. However, due to the non-convex nature of the problem, analyzing its performance has been a challenge. In particular, existing guarantees rely on a non-trivial eigengap assumption on the covariance matrix, which is intuitively unnecessary. In this paper, we provide (to the best of our knowledge) the first eigengap-free convergence guarantees for SGD in the context of PCA. This also partially resolves an open problem posed in (Hardt & Price, 2014). Moreover, under an eigengap assumption, we show that the same techniques lead to new SGD convergence guarantees with better dependence on the eigengap.",http://proceedings.mlr.press/v48/shamirb16.html,http://proceedings.mlr.press/v48/shamirb16.pdf,ICML
2096,2016,Dictionary Learning for Massive Matrix Factorization,"Arthur Mensch,         Julien Mairal,         Bertrand Thirion,         Gael Varoquaux","Sparse matrix factorization is a popular tool to obtain interpretable data decompositions, which are also effective to perform data completion or denoising. Its applicability to large datasets has been addressed with online and randomized methods, that reduce the complexity in one of the matrix dimension, but not in both of them. In this paper, we tackle very large matrices in both dimensions. We propose a new factorization method that scales gracefully to terabyte-scale datasets. Those could not be processed by previous algorithms in a reasonable amount of time. We demonstrate the efficiency of our approach on massive functional Magnetic Resonance Imaging (fMRI) data, and on matrix completion problems for recommender systems, where we obtain significant speed-ups compared to state-of-the art coordinate descent methods.",http://proceedings.mlr.press/v48/mensch16.html,http://proceedings.mlr.press/v48/mensch16.pdf,ICML
2097,2016,Estimating Cosmological Parameters from the Dark Matter Distribution,"Siamak Ravanbakhsh,         Junier Oliva,         Sebastian Fromenteau,         Layne Price,         Shirley Ho,         Jeff Schneider,         Barnabas Poczos","A grand challenge of the 21st century cosmology is to accurately estimate the cosmological parameters of our Universe. A major approach in estimating the cosmological parameters is to use the large scale matter distribution of the Universe. Galaxy surveys provide the means to map out cosmic large-scale structure in three dimensions. Information about galaxy locations is typically summarized in a ""single"" function of scale, such as the galaxy correlation function or power-spectrum. We show that it is possible to estimate these cosmological parameters directly from the distribution of matter. This paper presents the application of deep 3D convolutional networks to volumetric representation of dark matter simulations as well as the results obtained using a recently proposed distribution regression framework, showing that machine learning techniques are comparable to, and can sometimes outperform, maximum-likelihood point estimates using ""cosmological models"". This opens the way to estimating the parameters of our Universe with higher accuracy.",http://proceedings.mlr.press/v48/ravanbakhshb16.html,http://proceedings.mlr.press/v48/ravanbakhshb16.pdf,ICML
2098,2016,Ensuring Rapid Mixing and Low Bias for Asynchronous Gibbs Sampling,"Christopher De Sa,         Chris Re,         Kunle Olukotun","Gibbs sampling is a Markov chain Monte Carlo technique commonly used for estimating marginal distributions. To speed up Gibbs sampling, there has recently been interest in parallelizing it by executing asynchronously. While empirical results suggest that many models can be efficiently sampled asynchronously, traditional Markov chain analysis does not apply to the asynchronous case, and thus asynchronous Gibbs sampling is poorly understood. In this paper, we derive a better understanding of the two main challenges of asynchronous Gibbs: bias and mixing time. We show experimentally that our theoretical results match practical outcomes.",http://proceedings.mlr.press/v48/sa16.html,http://proceedings.mlr.press/v48/sa16.pdf,ICML
2099,2016,Dropout distillation,"Samuel Rota Bulò,         Lorenzo Porzi,         Peter Kontschieder","Dropout is a popular stochastic regularization technique for deep neural networks that works by randomly dropping (i.e. zeroing) units from the network during training. This randomization process allows to implicitly train an ensemble of exponentially many networks sharing the same parametrization, which should be averaged at test time to deliver the final prediction. A typical workaround for this intractable averaging operation consists in scaling the layers undergoing dropout randomization. This simple rule called ’standard dropout’ is efficient, but might degrade the accuracy of the prediction. In this work we introduce a novel approach, coined ’dropout distillation’, that allows us to train a predictor in a way to better approximate the intractable, but preferable, averaging process, while keeping under control its computational efficiency. We are thus able to construct models that are as efficient as standard dropout, or even more efficient, while being more accurate. Experiments on standard benchmark datasets demonstrate the validity of our method, yielding consistent improvements over conventional dropout.",http://proceedings.mlr.press/v48/bulo16.html,http://proceedings.mlr.press/v48/bulo16.pdf,ICML
2100,2016,Gossip Dual Averaging for Decentralized Optimization of Pairwise Functions,"Igor Colin,         Aurelien Bellet,         Joseph Salmon,         Stéphan Clémençon","In decentralized networks (of sensors, connected objects, etc.), there is an important need for efficient algorithms to optimize a global cost function, for instance to learn a global model from the local data collected by each computing unit. In this paper, we address the problem of decentralized minimization of pairwise functions of the data points, where these points are distributed over the nodes of a graph defining the communication topology of the network. This general problem finds applications in ranking, distance metric learning and graph inference, among others. We propose new gossip algorithms based on dual averaging which aims at solving such problems both in synchronous and asynchronous settings. The proposed framework is flexible enough to deal with constrained and regularized variants of the optimization problem. Our theoretical analysis reveals that the proposed algorithms preserve the convergence rate of centralized dual averaging up to an additive bias term. We present numerical simulations on Area Under the ROC Curve (AUC) maximization and metric learning problems which illustrate the practical interest of our approach.",http://proceedings.mlr.press/v48/colin16.html,http://proceedings.mlr.press/v48/colin16.pdf,ICML
